Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TCL","Cultures et produits animaux","384","Côte d'Ivoire","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","72","A","Chiffre officiel"
"TCL","Cultures et produits animaux","191","Croatie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","13306.98","A","Chiffre officiel"
"TCL","Cultures et produits animaux","191","Croatie","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","32834","A","Chiffre officiel"
"TCL","Cultures et produits animaux","191","Croatie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","6293.21","A","Chiffre officiel"
"TCL","Cultures et produits animaux","191","Croatie","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","12221","A","Chiffre officiel"
"TCL","Cultures et produits animaux","192","Cuba","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","307421","A","Chiffre officiel"
"TCL","Cultures et produits animaux","192","Cuba","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","291805","A","Chiffre officiel"
"TCL","Cultures et produits animaux","208","Danemark","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","33811.68","A","Chiffre officiel"
"TCL","Cultures et produits animaux","208","Danemark","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","104755","A","Chiffre officiel"
"TCL","Cultures et produits animaux","208","Danemark","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","73950.38","A","Chiffre officiel"
"TCL","Cultures et produits animaux","208","Danemark","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","136979","A","Chiffre officiel"
"TCL","Cultures et produits animaux","262","Djibouti","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2578.47","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","262","Djibouti","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","4488","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","212","Dominique","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3772.22","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","212","Dominique","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","5862","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","212","Dominique","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","0.73","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","212","Dominique","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","1","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","818","Égypte","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","92743.94","I","Valeur imputée"
"TCL","Cultures et produits animaux","818","Égypte","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","155327","A","Chiffre officiel"
"TCL","Cultures et produits animaux","818","Égypte","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","221.87","I","Valeur imputée"
"TCL","Cultures et produits animaux","818","Égypte","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","599","A","Chiffre officiel"
"TCL","Cultures et produits animaux","222","El Salvador","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","10524.51","A","Chiffre officiel"
"TCL","Cultures et produits animaux","222","El Salvador","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","14284","A","Chiffre officiel"
"TCL","Cultures et produits animaux","222","El Salvador","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","1765.37","A","Chiffre officiel"
"TCL","Cultures et produits animaux","222","El Salvador","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","1886","A","Chiffre officiel"
"TCL","Cultures et produits animaux","784","Émirats arabes unis","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","440543.31","A","Chiffre officiel"
"TCL","Cultures et produits animaux","784","Émirats arabes unis","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","720524","A","Chiffre officiel"
"TCL","Cultures et produits animaux","784","Émirats arabes unis","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","23131.16","A","Chiffre officiel"
"TCL","Cultures et produits animaux","784","Émirats arabes unis","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","41296","A","Chiffre officiel"
"TCL","Cultures et produits animaux","232","Érythrée","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2.3","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","232","Érythrée","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","3","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","724","Espagne","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","129773.42","A","Chiffre officiel"
"TCL","Cultures et produits animaux","724","Espagne","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","254612","A","Chiffre officiel"
"TCL","Cultures et produits animaux","724","Espagne","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","145788.73","A","Chiffre officiel"
"TCL","Cultures et produits animaux","724","Espagne","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","240717","A","Chiffre officiel"
"TCL","Cultures et produits animaux","233","Estonie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","14818.48","A","Chiffre officiel"
"TCL","Cultures et produits animaux","233","Estonie","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","25750","A","Chiffre officiel"
"TCL","Cultures et produits animaux","233","Estonie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","5270.85","A","Chiffre officiel"
"TCL","Cultures et produits animaux","233","Estonie","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","9729","A","Chiffre officiel"
"TCL","Cultures et produits animaux","748","Eswatini","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","1331.28","A","Chiffre officiel"
"TCL","Cultures et produits animaux","748","Eswatini","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","1449","A","Chiffre officiel"
"TCL","Cultures et produits animaux","748","Eswatini","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","137.34","A","Chiffre officiel"
"TCL","Cultures et produits animaux","748","Eswatini","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","226","A","Chiffre officiel"
"TCL","Cultures et produits animaux","840","États-Unis d'Amérique","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","58075.28","A","Chiffre officiel"
"TCL","Cultures et produits animaux","840","États-Unis d'Amérique","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","204347","A","Chiffre officiel"
"TCL","Cultures et produits animaux","840","États-Unis d'Amérique","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3191436.3","A","Chiffre officiel"
"TCL","Cultures et produits animaux","840","États-Unis d'Amérique","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","3199249","A","Chiffre officiel"
"TCL","Cultures et produits animaux","231","Éthiopie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","177.49","A","Chiffre officiel"
"TCL","Cultures et produits animaux","231","Éthiopie","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","205","A","Chiffre officiel"
"TCL","Cultures et produits animaux","643","Fédération de Russie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","218668.52","A","Chiffre officiel"
"TCL","Cultures et produits animaux","643","Fédération de Russie","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","343681","A","Chiffre officiel"
"TCL","Cultures et produits animaux","643","Fédération de Russie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","103856.07","A","Chiffre officiel"
"TCL","Cultures et produits animaux","643","Fédération de Russie","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","135237","A","Chiffre officiel"
"TCL","Cultures et produits animaux","242","Fidji","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2362.02","A","Chiffre officiel"
"TCL","Cultures et produits animaux","242","Fidji","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","4197","A","Chiffre officiel"
"TCL","Cultures et produits animaux","242","Fidji","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","287.04","A","Chiffre officiel"
"TCL","Cultures et produits animaux","242","Fidji","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","969","A","Chiffre officiel"
"TCL","Cultures et produits animaux","246","Finlande","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","5432.53","A","Chiffre officiel"
"TCL","Cultures et produits animaux","246","Finlande","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","21172","A","Chiffre officiel"
"TCL","Cultures et produits animaux","246","Finlande","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","9585.4","A","Chiffre officiel"
"TCL","Cultures et produits animaux","246","Finlande","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","9567","A","Chiffre officiel"
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","374076.19","A","Chiffre officiel"
"TCL","Cultures et produits animaux","250","France","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","950370","A","Chiffre officiel"
"TCL","Cultures et produits animaux","250","France","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","300123.83","A","Chiffre officiel"
"TCL","Cultures et produits animaux","250","France","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","535617","A","Chiffre officiel"
"TCL","Cultures et produits animaux","266","Gabon","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","61274.68","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","266","Gabon","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","66319","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","270","Gambie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","15984.51","A","Chiffre officiel"
"TCL","Cultures et produits animaux","270","Gambie","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","6363","A","Chiffre officiel"
"TCL","Cultures et produits animaux","268","Géorgie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","47882.73","A","Chiffre officiel"
"TCL","Cultures et produits animaux","268","Géorgie","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","59923","A","Chiffre officiel"
"TCL","Cultures et produits animaux","268","Géorgie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","5256.31","A","Chiffre officiel"
"TCL","Cultures et produits animaux","268","Géorgie","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","5587","A","Chiffre officiel"
"TCL","Cultures et produits animaux","288","Ghana","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","147537.69","A","Chiffre officiel"
"TCL","Cultures et produits animaux","288","Ghana","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","119978","A","Chiffre officiel"
"TCL","Cultures et produits animaux","288","Ghana","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","0.06","A","Chiffre officiel"
"TCL","Cultures et produits animaux","288","Ghana","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","0","A","Chiffre officiel"
"TCL","Cultures et produits animaux","300","Grèce","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","53290.8","A","Chiffre officiel"
"TCL","Cultures et produits animaux","300","Grèce","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","111071","A","Chiffre officiel"
"TCL","Cultures et produits animaux","300","Grèce","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","25283.59","A","Chiffre officiel"
"TCL","Cultures et produits animaux","300","Grèce","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","25927","A","Chiffre officiel"
"TCL","Cultures et produits animaux","308","Grenade","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","6229.98","A","Chiffre officiel"
"TCL","Cultures et produits animaux","308","Grenade","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","9526","A","Chiffre officiel"
"TCL","Cultures et produits animaux","320","Guatemala","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","123620.05","A","Chiffre officiel"
"TCL","Cultures et produits animaux","320","Guatemala","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","103853","A","Chiffre officiel"
"TCL","Cultures et produits animaux","320","Guatemala","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2053.91","A","Chiffre officiel"
"TCL","Cultures et produits animaux","320","Guatemala","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","3287","A","Chiffre officiel"
"TCL","Cultures et produits animaux","324","Guinée","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","31501.45","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","324","Guinée","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","32746","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","226","Guinée équatoriale","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","18644.66","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","226","Guinée équatoriale","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","22630","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","624","Guinée-Bissau","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","4205.58","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","624","Guinée-Bissau","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","4735","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","328","Guyana","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","81.31","A","Chiffre officiel"
"TCL","Cultures et produits animaux","328","Guyana","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","77","A","Chiffre officiel"
"TCL","Cultures et produits animaux","328","Guyana","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","0.06","A","Chiffre officiel"
"TCL","Cultures et produits animaux","328","Guyana","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","0","A","Chiffre officiel"
"TCL","Cultures et produits animaux","332","Haïti","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","85498.32","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","332","Haïti","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","77080","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","340","Honduras","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","8774.57","A","Chiffre officiel"
"TCL","Cultures et produits animaux","340","Honduras","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","8769","A","Chiffre officiel"
"TCL","Cultures et produits animaux","340","Honduras","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","407.87","A","Chiffre officiel"
"TCL","Cultures et produits animaux","340","Honduras","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","500","A","Chiffre officiel"
"TCL","Cultures et produits animaux","348","Hongrie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","37587.78","A","Chiffre officiel"
"TCL","Cultures et produits animaux","348","Hongrie","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","72300","A","Chiffre officiel"
"TCL","Cultures et produits animaux","348","Hongrie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","87599.39","A","Chiffre officiel"
"TCL","Cultures et produits animaux","348","Hongrie","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","156449","A","Chiffre officiel"
"TCL","Cultures et produits animaux","184","Îles Cook","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","1505.84","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","184","Îles Cook","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","2378","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","234","Îles Féroé","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","361.28","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","234","Îles Féroé","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","1241","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","090","Îles Salomon","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3031.22","I","Valeur imputée"
"TCL","Cultures et produits animaux","090","Îles Salomon","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","7078","A","Chiffre officiel"
"TCL","Cultures et produits animaux","356","Inde","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","17.77","A","Chiffre officiel"
"TCL","Cultures et produits animaux","356","Inde","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","76","A","Chiffre officiel"
"TCL","Cultures et produits animaux","356","Inde","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3645.87","A","Chiffre officiel"
"TCL","Cultures et produits animaux","356","Inde","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","4038","A","Chiffre officiel"
"TCL","Cultures et produits animaux","360","Indonésie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","0.03","A","Chiffre officiel"
"TCL","Cultures et produits animaux","360","Indonésie","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","0","A","Chiffre officiel"
"TCL","Cultures et produits animaux","360","Indonésie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","0","A","Chiffre officiel"
"TCL","Cultures et produits animaux","360","Indonésie","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","4","A","Chiffre officiel"
"TCL","Cultures et produits animaux","364","Iran (République islamique d')","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","5556","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","364","Iran (République islamique d')","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","7939","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","364","Iran (République islamique d')","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","45397.94","A","Chiffre officiel"
"TCL","Cultures et produits animaux","364","Iran (République islamique d')","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","35427","A","Chiffre officiel"
"TCL","Cultures et produits animaux","368","Iraq","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","361904","A","Chiffre officiel"
"TCL","Cultures et produits animaux","368","Iraq","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","313250","A","Chiffre officiel"
"TCL","Cultures et produits animaux","368","Iraq","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","244.28","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","368","Iraq","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","383","T","Chiffre non officiel"
"TCL","Cultures et produits animaux","372","Irlande","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","70413.38","A","Chiffre officiel"
"TCL","Cultures et produits animaux","372","Irlande","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","258792","A","Chiffre officiel"
"TCL","Cultures et produits animaux","372","Irlande","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","63800.74","A","Chiffre officiel"
"TCL","Cultures et produits animaux","372","Irlande","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","73870","A","Chiffre officiel"
"TCL","Cultures et produits animaux","352","Islande","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","1206.52","A","Chiffre officiel"
"TCL","Cultures et produits animaux","352","Islande","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","4239","A","Chiffre officiel"
"TCL","Cultures et produits animaux","352","Islande","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","0.08","A","Chiffre officiel"
"TCL","Cultures et produits animaux","352","Islande","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","1","A","Chiffre officiel"
"TCL","Cultures et produits animaux","376","Israël","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","81.4","A","Chiffre officiel"
"TCL","Cultures et produits animaux","376","Israël","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","61","A","Chiffre officiel"
"TCL","Cultures et produits animaux","380","Italie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","51247.31","A","Chiffre officiel"
"TCL","Cultures et produits animaux","380","Italie","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","105677","A","Chiffre officiel"
"TCL","Cultures et produits animaux","380","Italie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","91435.33","A","Chiffre officiel"
"TCL","Cultures et produits animaux","380","Italie","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","190254","A","Chiffre officiel"
"TCL","Cultures et produits animaux","388","Jamaïque","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","22856.43","A","Chiffre officiel"
"TCL","Cultures et produits animaux","388","Jamaïque","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","15818","A","Chiffre officiel"
"TCL","Cultures et produits animaux","388","Jamaïque","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","782.96","A","Chiffre officiel"
"TCL","Cultures et produits animaux","388","Jamaïque","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","3256","A","Chiffre officiel"
"TCL","Cultures et produits animaux","392","Japon","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","569477.41","A","Chiffre officiel"
"TCL","Cultures et produits animaux","392","Japon","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","1345726","A","Chiffre officiel"
"TCL","Cultures et produits animaux","392","Japon","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","10003.94","A","Chiffre officiel"
"TCL","Cultures et produits animaux","392","Japon","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","17621","A","Chiffre officiel"
"TCL","Cultures et produits animaux","400","Jordanie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","52808.43","A","Chiffre officiel"
"TCL","Cultures et produits animaux","400","Jordanie","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","81416","A","Chiffre officiel"
"TCL","Cultures et produits animaux","400","Jordanie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","7502.34","A","Chiffre officiel"
"TCL","Cultures et produits animaux","400","Jordanie","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","18876","A","Chiffre officiel"
"TCL","Cultures et produits animaux","398","Kazakhstan","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","168860.94","A","Chiffre officiel"
"TCL","Cultures et produits animaux","398","Kazakhstan","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","143872","A","Chiffre officiel"
"TCL","Cultures et produits animaux","398","Kazakhstan","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2972.14","A","Chiffre officiel"
